parts 5.611862653268136
hires 5.610927231209665
tesla 5.6100566802386735
slade 5.609336968249575
takes 5.607870457838506
darns 5.606649173095569
motes 5.604526285254345
ariel 5.603372078610991
share 5.603356239921064
tards 5.6031821857796285
dames 5.602931094227432
soled 5.602867257496341
moers 5.602701840790394
marts 5.601550751011387
riads 5.601466207254527
satin 5.600679366236969
loirs 5.600393186621343
lodes 5.600174337775669
noris 5.59937014529421
tomes 5.598817112857533
santo 5.5988059481229255
elans 5.598601072135282
sayne 5.5968461385792265
roins 5.596772432460137
tased 5.596551740436658
roast 5.5956207717144855
iotas 5.595604854178863
alces 5.595078960266285
lakes 5.595065529390514
noser 5.595061557853499
rices 5.594453016291061
scare 5.593685105745253
trois 5.593432684276803
solan 5.593355068640391
salon 5.59323893555406
dalis 5.593192063062758
piles 5.591868628802046
redos 5.591521352024258
oater 5.590925004522981
sepia 5.589598580495247
arsed 5.589472222688236
nilas 5.589308826311934
tarsi 5.589074685496594
proas 5.588615937478006
miles 5.5881472012021165
roams 5.587153531035037
heals 5.5871017033129995
rauns 5.5862983868541445
risen 5.586058818504984
reist 5.585196956265852
blaes 5.5847933619276455
rheas 5.584755184106804
pleas 5.584740711641903
nemas 5.584205279920548
sedan 5.583464299556654
lomes 5.583430461590541
paste 5.583134190991614
neosa 5.582834495245127
ratus 5.582640012734878
paseo 5.582356967116755
topes 5.5823127005618804
later 5.581418586193492
cones 5.581267439118658
lants 5.581142326415951
porae 5.58101388089254
lased 5.579912866475751
marls 5.579330533846497
carts 5.5784080211766796
nages 5.576994178801044
resit 5.576784587477524
trios 5.575888585914526
robes 5.575660770091701
paire 5.575405564932937
heats 5.575328013767456
sable 5.573552329121059
sorda 5.573227346251393
morae 5.573210171480654
rohes 5.572675468686762
rinse 5.5717019123524905
liens 5.57114838652436
nabes 5.571105369093611
prase 5.571013905628044
geals 5.57056681934706
haets 5.570548707011481
cotes 5.570548504225705
retia 5.569562124701988
haros 5.569288905031552
garis 5.569249315543103
beals 5.568949101817791
moais 5.5686182051540225
horas 5.568330335328552
segar 5.568215611260386
lards 5.567540326078206
danse 5.566936866916976
lopes 5.566753814784111
ursae 5.5664437097299775
neaps 5.566245462066719
orate 5.566016227923167
tarps 5.565117097373657
tared 5.565096088186974
baels 5.564891762928968
pails 5.564865780820137
maire 5.564577489686091
dines 5.563969946967687
noirs 5.563967634653696
praos 5.563820249848658
perts 5.562696560371972
anise 5.5625828575615435
stria 5.561769805231832
cades 5.561483903542098
mapes 5.560878000594489
surat 5.560569232379757
palis 5.559489202053891
mails 5.5574110530555245
sider 5.55687748026315
noise 5.556228803077858
pareo 5.556200410263426
daces 5.556064361214015
beats 5.555987212583658
plies 5.55540413277565
steal 5.555017479503458
parte 5.554893420480101
geats 5.5547709413222
tules 5.55395243632465
sepal 5.553930119320811
malis 5.553175987159434
derns 5.553113701293304
arsey 5.552275254615615
carls 5.55177531521956
stair 5.551702440433051
doats 5.551337360141875
dorse 5.551238752492057
goras 5.5510413106590795
deils 5.550755370733113
piers 5.550508837728642
rhies 5.550382218682511
solde 5.550364798432149
aster 5.550001703269457
cames 5.549500247433623
spate 5.549372736977309
sient 5.549108750685992
seton 5.549054203577235
perls 5.548895082919417
selah 5.548746771913792
repos 5.548426495886475
boras 5.548307652285679
caste 5.548012543994602
pines 5.54783825147377
vares 5.547479061857774
dites 5.547112709028027
hairs 5.546573421045678
realo 5.54638098809529
spale 5.545922040405299
stean 5.545749871188424
rokes 5.544714959417859
genas 5.544525920519037
heros 5.544394029320354
bries 5.544239694723155
apers 5.544173630401663
nodes 5.5440709033240045
paces 5.543902914049531
mines 5.543781401871357
toils 5.5429804952297435
tides 5.542879099052972
senti 5.541334651755055
merls 5.541003005495907
delis 5.540533897812863
stela 5.540098987320315
stole 5.540066788798507
donas 5.540043882414753
suite 5.53915727992144
laids 5.539124043940644
maces 5.539100948840216
tinea 5.538843309534333
crias 5.538441652949389
delos 5.538403365206885
holes 5.537750857473201
slart 5.537682477363447
mites 5.5375192416121415
uraos 5.535626565816412
yeans 5.535197241564767
siled 5.5341808976110665
manse 5.534154262742092
septa 5.534149954530895
times 5.534112144762873
irate 5.534013219185554
betas 5.533890190330052
smear 5.533229344913143
resto 5.5332197032019765
altos 5.53303366799329
oared 5.532970541680282
getas 5.5327553844699
carns 5.532619783416888
doris 5.532606998577455
resay 5.532156518406451
parle 5.532004803558769
aired 5.531973953625942
baser 5.5316015202428925
ramie 5.531418887542829
moals 5.531418392012032
norie 5.531218799317564
gairs 5.530921939114565
urase 5.53072023058229
aegis 5.530510911168527
molas 5.530501188242622
nards 5.530488970324342
spear 5.529884641448275
acnes 5.529589990134797
capes 5.529422004736071
rands 5.5291209490497755
naieo 5.528750482752457
nomes 5.527201915375951
etnas 5.526964860349192
rosal 5.526420589884493
caret 5.526262192616872
morse 5.526234699523259
tunes 5.52611176994591
losen 5.525360683223133
certs 5.525295169866843
moats 5.525274637804061
abies 5.5251655999420946
meils 5.525111376858995
rosed 5.524875936573425
eyras 5.524850578475981
boles 5.524630491476114
goles 5.524238451957727
perns 5.523690191324404
beans 5.523298589220725
dials 5.522637807070338
datos 5.522509335635311
carte 5.5224002415158235
toads 5.522000377807923
rouse 5.521968249849674
euros 5.521683245725249
geans 5.5213020959091255
fales 5.5201560260041695
wales 5.519467079596071
marle 5.519234061658972
dures 5.519150321790114
manis 5.51905630005756
ronts 5.519026332484018
stile 5.518369459975624
shale 5.5175214815550095
limes 5.517387452423537
liane 5.516785662191078
teaks 5.516698046289279
sonde 5.515992260632869
koras 5.515639294520405
sapor 5.514830600352292
hoars 5.5148052090082675
karos 5.514702341114975
loads 5.514311656266342
sloan 5.5134799489444575
oners 5.513050821411215
pures 5.511782695139161
melos 5.511442873210596
resol 5.511141318211093
resam 5.510824209316502
pains 5.5103607747810806
heirs 5.509895265545876
ribes 5.509824221836802
terms 5.509430505029522
tamis 5.509064120048522
denis 5.507612448569826
clies 5.507529766629057
tyres 5.507472036554343
mains 5.507261504510184
samey 5.507198579449911
peons 5.506978429797676
cines 5.506704195518462
leaks 5.506625881712286
paren 5.506309205759155
hones 5.5058747825459395
mures 5.505315394202955
acers 5.505050204963992
stone 5.50497620597594
tirls 5.504626773036874
riems 5.504285398573875
scale 5.50379704013864
shear 5.5035937560320765
raiks 5.503395212150163
poets 5.50323248738446
spane 5.5026515906069795
sawer 5.502144088202964
rotls 5.501617511880863
resin 5.501130963254179
sauce 5.501115681878556
doser 5.500600226260776
meads 5.500403509280657
drats 5.4999592363258305
lipes 5.499800812583774
cites 5.499349847010089
sined 5.498487177498108
ketas 5.498427895175416
slain 5.497893125173798
ragis 5.497716126350562
monas 5.497548317221237
artel 5.497408741862226
talus 5.497393851144282
boars 5.496556609899916
rione 5.496548307089281
coals 5.496252930615189
carle 5.496198476099258
poser 5.496167575648457
harts 5.496093784459391
telia 5.495026967682796
colas 5.494872690674746
tapis 5.494180631951621
lutes 5.494098713094168
coats 5.4940710923029865
calos 5.493831209410416
noire 5.4935995642263356
raned 5.493570957256502
keros 5.492652108944783
lunes 5.492303694806877
wears 5.492121118059235
soger 5.491786732600125
fears 5.491472630929459
safer 5.491207287673732
lapse 5.490874793894519
manos 5.490398112773468
corse 5.489785417276743
tices 5.489688349926665
moues 5.489357482810363
fores 5.489342335347167
rated 5.489322506058809
moans 5.489130771073006
bones 5.487696609009214
hades 5.487487459026753
sieur 5.486179149229347
fanes 5.486118110610498
wanes 5.485850699163236
smore 5.485800301661052
naids 5.485733306214452
hoers 5.485728878412756
rabis 5.484640636621527
sited 5.484287310705692
raves 5.48420081231453
spore 5.483846449574538
stade 5.483723338138626
simar 5.4834059957551045
sural 5.482074491442103
sober 5.482008051159726
anils 5.4815886080827525
sidle 5.481263851229011
penis 5.480582534278349
dalts 5.480392380412854
ceils 5.479735222160146
fates 5.479271026850425
lerps 5.479173575651754
diels 5.478949566013002
carne 5.478338705880685
nides 5.477203729920392
laten 5.476152094900547
shoer 5.476070159003484
prats 5.4758984346666075
botes 5.475684276526664
nerds 5.475621950275793
spier 5.475469624815018
lapis 5.4753993392286855
socle 5.475343791506685
goers 5.474931715223039
boers 5.474908248260712
seric 5.474798346088033
hames 5.474005035104519
cains 5.473886522274861
peins 5.473547651063449
ditas 5.473508259946493
renal 5.4730269217244
mesia 5.472781711696865
petos 5.472673189558967
harls 5.472532468590693
rakis 5.472262101076408
meins 5.472251510436793
ronte 5.4720553344781155
deair 5.471970408837079
tenia 5.471798865619616
neral 5.471771663336723
toges 5.471644090075333
oaten 5.471250938362885
cures 5.47101766769907
haste 5.470968546115326
ables 5.470713521027211
daurs 5.470434717567617
snead 5.4704241738109385
metis 5.470170679065637
ornis 5.469655238599028
trads 5.468156266572949
rends 5.467450137404918
lyres 5.467233289156479
learn 5.4671213602722775
loins 5.4662108597585926
derat 5.4660135436778114
roids 5.465664213032732
toile 5.465341440822047
toner 5.465278026647855
gades 5.465116955131412
earnt 5.464947016238052
ramet 5.464132643443721
yarns 5.464001639013345
maile 5.463379818446718
alien 5.462753308870401
aulos 5.462616859985809
diets 5.462284955109521
sault 5.462023199266779
pages 5.461762559433646
halse 5.461507652891813
torus 5.461424702801866
keirs 5.460925218634918
loams 5.460628848049079
rimae 5.460584493484608
sayed 5.460514467728971
loast 5.46035425040898
sopra 5.4599525162516995
paler 5.459838764554584
noils 5.459747896816228
lomas 5.4597351131934495
mages 5.459635512627429
loges 5.459223868118233
alter 5.458732331734802
laics 5.458054706920673
spire 5.457390800561859
daine 5.457097050377407
reiks 5.4569753701865675
duras 5.456419849292785
harns 5.456211910026692
antis 5.456186364832828
dater 5.455698195979025
shore 5.4553567933781535
biles 5.4552990112498945
games 5.45521691417418
osier 5.454724729820688
lobes 5.453273316580385
dants 5.452508712382228
slake 5.4523164736434495
aidos 5.451956736455437
sonce 5.451315404303085
malts 5.4510156199846325
trons 5.450441657508198
pinas 5.4503969554885465
hails 5.449818985184187
pitas 5.449493147996389
noyes 5.448958110650847
shier 5.448587668318275
mabes 5.448515913386985
minas 5.448512243589169
sured 5.44744973463701
lions 5.447119381206911
narcs 5.446694834186193
pater 5.445585597348476
lacis 5.44506449911156
baste 5.4448381872408405
karts 5.444385080700737
score 5.444379938145226
miros 5.444084598869486
mitas 5.443879028123034
latus 5.443734372176657
salut 5.443441069168798
snail 5.443069394562824
piets 5.443049439418576
poise 5.442828875917595
alecs 5.4425883334897645
isnae 5.442095226385912
speat 5.441972170052363
tacos 5.441510390822014
regos 5.4414228589269245
rayls 5.441140630498102
tunas 5.440503355424092
laide 5.440488672737072
dorts 5.44028809908919
pians 5.440107544138401
soyle 5.439775130889646
rudes 5.438375890951181
mesal 5.438238922331149
routs 5.437290682627455
aurei 5.436540962880946
saree 5.436426994691188
barns 5.43599933926967
ideas 5.435579130465968
dorsa 5.434782913262808
gapes 5.434148386577282
lieus 5.434119794316271
gaols 5.43341553911716
hanse 5.43315506002872
kades 5.433111022139444
stoai 5.432946500266481
manie 5.432907283066213
tokes 5.432507661593019
poset 5.430870357136134
arcos 5.430648487371333
herls 5.430134428799666
reoil 5.430002496079192
presa 5.429969633995667
shire 5.428989875137188
slide 5.428891520209045
mater 5.428791280832726
bails 5.428675256203519
delts 5.428273048338464
seity 5.428152206086052
autos 5.427901488960595
stead 5.427745520513558
sargo 5.427310598715531
tamer 5.427204808066328
saunt 5.426760499042459
tours 5.426403004467916
domes 5.426389487213537
traps 5.4259719148483985
tuans 5.425670434923722
modes 5.425659382857952
pants 5.425654231525577
aline 5.4255087914282
galis 5.425192480000327
olate 5.424906831974286
olpes 5.424906696438713
ogres 5.4248049253166934
tosed 5.424465688597908
gaits 5.4243300223712865
sield 5.424274978158324
baits 5.423689043099805
fires 5.4236366173751875
rumes 5.42291962381789
perai 5.42246797090053
pards 5.422344964890897
slope 5.421727109363735
sepad 5.421538439207475
scire 5.4210455174486745
lokes 5.419991609014147
kames 5.419774678912137
slaid 5.419773358125175
halos 5.418720672537637
miser 5.418200286220371
roist 5.418076386691815
mants 5.417775933647156
linos 5.417747736305661
sutra 5.417335649159449
yites 5.417235602629406
coirs 5.417186115997838
rosit 5.417183152733719
makes 5.4171061581308395
horse 5.417057950191734
sabir 5.416965843326085
biers 5.4168626424377715
pelts 5.416813998914875
wires 5.416519451723999
prose 5.416508306536572
mards 5.416254923637979
limas 5.416251838636433
ribas 5.415185573936417
aider 5.415081101251962
slant 5.414980475247898
muras 5.414911405285608
touse 5.41476638302863
ports 5.414690821337715
taper 5.414605516927992
bines 5.4142284853445
ceria 5.413799172687877
prate 5.413204007869325
pesta 5.413167219098103
trams 5.413074002633705
cages 5.4129932110506305
agers 5.41299059673498
orcas 5.412860526972114
farse 5.412638119413783
crues 5.412543621851698
acros 5.412054179563188
cosie 5.412039215808821
ciels 5.412036520576918
heils 5.411191555685121
lader 5.411134951336596
nelia 5.4108751919531155
basen 5.410619155908992
nomas 5.410546291984378
abers 5.410463101126516
caner 5.410403306113877
snied 5.410243718097322
herns 5.410073975317911
cater 5.409881959257268
alone 5.409741251966331
rouls 5.409730597939844
ramen 5.4090780171446475
melts 5.408377294727938
pomes 5.408061433396339
palet 5.407926466360432
arson 5.407880672920337
amirs 5.407752115723204
karns 5.407632134100536
bites 5.407300382403068
miens 5.407118769707298
syren 5.406733958032491
morts 5.406672777938404
losed 5.406168743477002
nirls 5.405999700709768
dopes 5.405907262503802
raike 5.405578882859364
sewar 5.405502976095086
pause 5.405499540021339
resod 5.405243518434578
goals 5.404980395894386
krais 5.40473740669997
vales 5.4045762908502715
kesar 5.404434160473748
resid 5.404378186654276
duars 5.4041545411062435
enols 5.404136272978845
amens 5.404103817143209
trins 5.40382064084786
mased 5.40380822422066
tiges 5.403521355765378
saith 5.403271197382048
skate 5.4031088280839255
slipe 5.403102238319182
gites 5.4030154941421324
speal 5.402869946676385
aitus 5.402763665059688
lipas 5.402545742425133
psoae 5.402231483117549
sceat 5.4021193122013
hains 5.4015602196364325
neist 5.401291664586124
tiler 5.401222539757842
pilae 5.400971372109697
oiler 5.400513885149573
larks 5.400452754900783
oriel 5.399583905044054
lunas 5.399275383372623
bolas 5.399248339615288
leant 5.398981012951804
sabed 5.398740719769133
irons 5.398562584509766
weals 5.397998202405715
taigs 5.397988328613201
loner 5.397818200031813
trone 5.397734626344554
arled 5.397615868347687
dents 5.397494795960453
auges 5.397493477892264
redia 5.397306364981556
stain 5.3970428561339885
antre 5.39700972111571
gorse 5.396751480762796
froes 5.396589630263709
helos 5.396567497191157
kails 5.396229884727639
starn 5.396024306244512
salty 5.395891181287824
cants 5.395856359187281
trade 5.395711819176319
goats 5.39567431165254
toran 5.39506489307437
breis 5.395057529410232
rance 5.39499111303086
snarl 5.394537824312882
maleo 5.394496979014985
lands 5.3944436837204
boats 5.394010725830641
poste 5.394000069244895
salop 5.393729977178704
slime 5.393524932135121
anile 5.392995092515456
feals 5.392970339696246
sadhe 5.392951595477753
louse 5.392104872186397
targe 5.391529566607552
potae 5.3915232151483075
kalis 5.391041945548095
smote 5.390907108628349
baons 5.390904993603703
skear 5.390802858360237
peart 5.390765787771152
ratio 5.390185090266456
aimer 5.390062096099729
coate 5.390011288227757
spiel 5.38954143725501
twaes 5.388756389374776
coset 5.3887474196294365
neato 5.388433712355071
mensa 5.388158341296328
mopes 5.388157958544476
prise 5.387993597309884
tahrs 5.387988090068245
raths 5.387984656655749
suona 5.3879546681425365
saver 5.38783751375103
cards 5.386372880838312
spaed 5.386211127357844
feats 5.386168304416374
alods 5.3861282930756005
torsi 5.3858086147306
lotsa 5.385713098714439
moste 5.38557133798455
heads 5.385384507660889
crans 5.385253382122223
kines 5.38516700292506
codes 5.3850439302213955
diane 5.384787042572496
spean 5.384720947398842
siker 5.384048389893382
rares 5.38364997134569
poire 5.38360629439829
steil 5.38351170185582
sware 5.3834891902765305
rayle 5.38278563873838
kiers 5.382062359935994
denar 5.3819297019156345
lamer 5.381877988440114
eidos 5.381612871162059
pared 5.38158208976144
goels 5.381414038804896
tolar 5.381407521152543
since 5.381128275325305
dules 5.380810125919865
sture 5.380275630539474
aunts 5.380250629647421
ailed 5.380238965824407
hoser 5.380192661582484
crate 5.379587082114883
lours 5.379516063085753
doits 5.379298556584636
todea 5.379141083322803
geits 5.378809933347916
ouens 5.378394335236014
sheal 5.378386118494429
horis 5.378301555729679
oints 5.378272420097918
teary 5.378093281400486
cakes 5.377956196212264
talcs 5.377798237886081
pents 5.377229522054855
moire 5.377181976647766
urate 5.376643661913273
noter 5.376467523910768
pilea 5.376181608266098
gains 5.376114735202384
rouet 5.375534949912156
celts 5.375402541497975
razes 5.37532174907662
rudas 5.375276031037028
cesta 5.3746043251197
omnes 5.374596390017027
sprat 5.374550478914001
yeads 5.374037956840219
riato 5.373701968167837
tabis 5.373541448960462
solah 5.372917095349078
rayne 5.372604847094082
kites 5.372420561086547
comes 5.372343904116431
vanes 5.372063528486284
laiks 5.372036296724583
pules 5.371777133765587
ramus 5.3716268028671825
lords 5.371518145819922
faros 5.371398658239435
fries 5.371289591329623
cased 5.3708837384275245
bayes 5.370660472281433
socia 5.370603314299176
ments 5.370499136114831
porns 5.3704360727463225
beaus 5.369767802218293
trine 5.369700363215749
smite 5.369314884624717
stied 5.369122253264143
noria 5.368949352152115
dearn 5.368911450550019
anole 5.368844973563536
smile 5.368628812850644
alert 5.3685417325278415
dirts 5.368423458430863
strad 5.368413493170431
rangs 5.368177660085821
boets 5.368062514137838
degas 5.367858489112972
tikes 5.367664840509528
tends 5.367517552837646
salic 5.367358472566668
spite 5.367122683262389
mules 5.367065727875175
soman 5.367048975502691
kolas 5.366878416744173
ayrie 5.366709245786886
beads 5.3661362673361115
nokes 5.365789028603976
wries 5.365754889941125
salmi 5.365680977455519
shote 5.365678561134394
spile 5.3656655458339
snake 5.365576303710276
merds 5.365202012960634
cause 5.365173307292893
slice 5.36504370108599
relit 5.364864107094111
diols 5.364611339443307
goris 5.364536612586849
morns 5.364386546554962
manet 5.3639858299161425
porte 5.363802989599405
wetas 5.363707027138408
narks 5.363373227366706
ranks 5.363279144843494
relay 5.362753119680603
shiel 5.362193782799343
maids 5.361972046351983
fetas 5.361831908399706
ondes 5.361768496029686
trape 5.361345125852385
litre 5.361270620859251
kerns 5.361039223949129
parms 5.3607368612062345
trems 5.360679519667495
laned 5.360484659283744
botas 5.3604175867447825
kaons 5.360252489724067
dimes 5.359738581035498
canoe 5.359458974208489
batos 5.359436496546449
roake 5.3588594571491095
minae 5.358547152336054
stein 5.358016212354542
samek 5.357999462800393
seamy 5.357962247139899
laves 5.357892190575771
louis 5.357490150224117
takis 5.356991996388851
labis 5.356792552681673
togas 5.356646101473303
armet 5.356138853106403
dirls 5.356038445670106
epris 5.355942289118668
gilas 5.355882510116148
onset 5.355480629366612
mante 5.355454921813429
adios 5.355206103198275
coste 5.355199490951754
fairs 5.355120833485834
likes 5.355052637462647
dauts 5.354911885250073
sneap 5.354569469018974
copes 5.35447068859588
weans 5.354390746398643
oilet 5.353649533915684
ryals 5.353471193051909
polis 5.353351492869487
nosed 5.353329425229638
route 5.3532313974278924
meous 5.353027553922496
large 5.352942980644826
beisa 5.352865107540993
heast 5.352712846973081
moils 5.352399206408438
snoep 5.352135528495098
wairs 5.350734913462891
sales 5.35057702217796
scote 5.3505105036794305
eosin 5.350083412846316
padis 5.349675953283574
lacer 5.349495298096049
strep 5.349493381756033
saury 5.349279974116246
lated 5.34922200368063
katis 5.3490358870609045
satyr 5.349034244081605
namer 5.348849171247806
moits 5.348793193437354
dunes 5.348672790156644
derms 5.348430303894192
cared 5.348118751234392
thrae 5.347830538722959
stern 5.347642461672976
speir 5.347259160791322
crise 5.347173075094324
renay 5.3471610378090295
benis 5.3469566967219055
peags 5.3469263318920115
weros 5.346709628765477
yetis 5.346328571767978
petar 5.346325032347427
nipas 5.346275631030901
kains 5.346241717437488
tabos 5.34611616676955
lends 5.346070604577366
leafs 5.346030732803263
